ID,Response
63280,0.33923465
63281,0.1583705
63282,0.391673
63283,0.5642982
63284,0.058696624
63285,0.31399545
63286,0.25615665
63287,0.17376752
63288,0.1523512
63289,0.2704652
63290,0.43874234
63291,0.09450135
63292,0.16916218
63293,0.27138218
63294,0.14511053
63295,0.20897368
63296,0.4401953
63297,0.45255244
63298,0.24295972
63299,0.2977278
63300,0.2286344
63301,0.497153
63302,0.034327094
63303,0.2408238
63304,0.34486434
63305,0.36738053
63306,0.14471152
63307,0.23022456
63308,0.3887241
63309,0.1003839
63310,0.7337271
63311,0.25331613
63312,0.30499837
63313,0.10901893
63314,0.233023
63315,0.06977481
63316,0.09304435
63317,0.59335655
63318,0.23243575
63319,0.25654358
63320,0.64440596
63321,0.34860212
63322,0.20782018
63323,0.08377328
63324,0.4436893
63325,0.21694511
63326,0.109641455
63327,0.24821375
63328,0.07246385
63329,0.17714286
63330,0.118472464
63331,0.32043138
63332,0.16335824
63333,0.27252597
63334,0.28394368
63335,0.23624532
63336,0.08161134
63337,0.13168144
63338,0.2621305
63339,0.214265
63340,0.31004095
63341,0.053490534
63342,0.24976175
63343,0.27172908
63344,0.42157564
63345,0.44132248
63346,0.37393454
63347,0.30115652
63348,0.23793478
63349,0.24535167
63350,0.1958708
63351,0.123388015
63352,0.49259475
63353,0.44230527
63354,0.5205563
63355,0.2031821
63356,0.12906648
63357,0.36303452
63358,0.70727277
63359,0.037474375
63360,0.35802022
63361,0.17770171
63362,0.25204843
63363,0.46052933
63364,0.049578518
63365,0.11993533
63366,0.341829
63367,0.14001174
63368,0.1615057
63369,0.31284717
63370,0.27513522
63371,0.054082084
63372,0.2858145
63373,0.21656404
63374,0.6746854
63375,0.21932033
63376,0.0976119
63377,0.27691412
63378,0.15109503
63379,0.20831582
63380,0.6454182
63381,0.18860078
63382,0.038088586
63383,0.25842914
63384,0.26018155
63385,0.21446489
63386,0.0713317
63387,0.2742538
63388,0.4707545
63389,0.08878939
63390,0.18686822
63391,0.21570906
63392,0.1163511
63393,0.20545018
63394,0.21432017
63395,0.3100781
63396,0.2270252
63397,0.2578093
63398,0.22420122
63399,0.08942969
63400,0.27805516
63401,0.4565494
63402,0.10527432
63403,0.07926315
63404,0.29763296
63405,0.11069012
63406,0.31200543
63407,0.19659156
63408,0.1855349
63409,0.38679326
63410,0.24306948
63411,0.49740613
63412,0.40223446
63413,0.05330839
63414,0.33343732
63415,0.38699147
63416,0.28059638
63417,0.05248716
63418,0.31532606
63419,0.45035318
63420,0.4531558
63421,0.45103526
63422,0.42923006
63423,0.14341936
63424,0.30634305
63425,0.3164112
63426,0.5317534
63427,0.15950952
63428,0.23412247
63429,0.03603109
63430,0.16260783
63431,0.28637186
63432,0.2599656
63433,0.19171767
63434,0.38651943
63435,0.25324342
63436,0.05379554
63437,0.53371596
63438,0.6646338
63439,0.097383946
63440,0.25324342
63441,0.06723925
63442,0.17879549
63443,0.27872097
63444,0.20545018
63445,0.19841987
63446,0.25148052
63447,0.027429517
63448,0.02342571
63449,0.22222446
63450,0.39561024
63451,0.36896458
63452,0.45928082
63453,0.24942097
63454,0.55859166
63455,0.09529638
63456,0.2704652
63457,0.15315223
63458,0.21612535
63459,0.1189686
63460,0.15954792
63461,0.1563403
63462,0.116721965
63463,0.07347969
63464,0.42713386
63465,0.43442628
63466,0.07347969
63467,0.1246891
63468,0.23444267
63469,0.08268289
63470,0.20007206
63471,0.1799093
63472,0.35983032
63473,0.28176656
63474,0.1291697
63475,0.073294766
63476,0.0044082333
63477,0.13448584
63478,0.2335525
63479,0.1250065
63480,0.3560177
63481,0.29423967
63482,0.24823444
63483,0.16935293
63484,0.20488584
63485,0.065386474
63486,0.33363077
63487,0.1003839
63488,0.28347853
63489,0.16425894
63490,0.11056434
63491,0.29138505
63492,0.27545202
63493,0.05420582
63494,0.16551511
63495,0.07809246
63496,0.21133125
63497,0.030810464
63498,0.29185274
63499,0.21128428
63500,0.25324342
63501,0.053793345
63502,0.31831506
63503,0.19092505
63504,0.29111266
63505,0.1475342
63506,0.14389132
63507,0.3792277
63508,0.23015822
63509,0.08296577
63510,0.2448125
63511,0.16377246
63512,0.104863994
63513,0.17549144
63514,0.23995127
63515,0.41868204
63516,0.15472037
63517,0.35576734
63518,0.29746115
63519,0.3192216
63520,0.122849755
63521,0.20562452
63522,0.11499237
63523,0.074811555
63524,0.16865113
63525,0.24759872
63526,0.15049833
63527,0.25324342
63528,0.23534365
63529,0.021604016
63530,0.22126879
63531,0.3309551
63532,0.22883776
63533,0.5496461
63534,0.25670475
63535,0.10530821
63536,0.22009552
63537,0.56106734
63538,0.490371
63539,0.13468827
63540,0.34527218
63541,0.46727404
63542,0.5283165
63543,0.4285591
63544,0.15423831
63545,0.26596943
63546,0.37880462
63547,0.25349653
63548,0.119743474
63549,0.15039176
63550,0.5552655
63551,0.5990648
63552,0.091073476
63553,0.3037721
63554,0.063961335
63555,0.24804154
63556,0.2544747
63557,0.09323313
63558,0.12899569
63559,0.3467256
63560,0.391673
63561,0.09743565
63562,0.13527994
63563,0.24508297
63564,0.21446627
63565,0.21988474
63566,0.084957264
63567,0.33242464
63568,0.21570906
63569,0.079596326
63570,0.30823427
63571,0.36219668
63572,0.13307789
63573,0.26196864
63574,0.20172243
63575,0.22240591
63576,0.36431944
63577,0.175307
63578,0.22743249
63579,0.34110528
63580,0.3407413
63581,0.1465842
63582,0.29214346
63583,0.10635548
63584,0.23750241
63585,0.2328543
63586,0.27737358
63587,0.22351535
63588,0.27543482
63589,0.1587805
63590,0.07607474
63591,0.41948992
63592,0.07002769
63593,0.16067518
63594,0.3728955
63595,0.43848768
63596,0.3728955
63597,0.08248257
63598,0.4168335
63599,0.44916382
63600,0.29038206
63601,0.14743413
63602,0.108651504
63603,0.42688158
63604,0.06572935
63605,0.13700004
63606,0.31395125
63607,0.15875942
63608,0.048030555
63609,0.2734755
63610,0.21923979
63611,0.25878423
63612,0.17869265
63613,0.26018155
63614,0.5215246
63615,0.3586685
63616,0.27636307
63617,0.05538653
63618,0.124643244
63619,0.4494702
63620,0.26704404
63621,0.42101228
63622,0.32570523
63623,0.32018465
63624,0.15805762
63625,0.5107371
63626,0.12208933
63627,0.24621962
63628,0.40051547
63629,0.3131081
63630,0.07909977
63631,0.06264106
63632,0.37880462
63633,0.5281618
63634,0.31512183
63635,0.13352609
63636,0.29546425
63637,0.3017079
63638,0.1721131
63639,0.1864761
63640,0.052693605
63641,0.089048706
63642,0.4364346
63643,0.31641006
63644,0.1329795
63645,0.120132014
63646,0.26084867
63647,0.27130413
63648,0.13764797
63649,0.17016879
63650,0.13064967
63651,0.46574956
63652,0.12871717
63653,0.32546547
63654,0.39247623
63655,0.085281245
63656,0.17532244
63657,0.07797576
63658,0.26394868
63659,0.3781589
63660,0.18500678
63661,0.10737969
63662,0.67446727
63663,0.34000602
63664,0.17824362
63665,0.1931391
63666,0.1220333
63667,0.520258
63668,0.084957264
63669,0.42619818
63670,0.042318594
63671,0.21654789
63672,0.085163444
63673,0.25146708
63674,0.3217672
63675,0.32399127
63676,0.2564912
63677,0.13355339
63678,0.17935777
63679,0.122849755
63680,0.28611374
63681,0.1285606
63682,0.16693269
63683,0.15347505
63684,0.38960874
63685,0.5033611
63686,0.5424897
63687,0.3167123
63688,0.161632
63689,0.35090292
63690,0.36602774
63691,0.36608517
63692,0.035080202
63693,0.20908195
63694,0.1403862
63695,0.4104511
63696,0.30327493
63697,0.597562
63698,0.37032378
63699,0.17879549
63700,0.29170403
63701,0.19513232
63702,0.30857813
63703,0.20797284
63704,0.026117295
63705,0.32218063
63706,0.21845244
63707,0.34173653
63708,0.13874573
63709,0.26153997
63710,0.047543555
63711,0.21372381
63712,0.07801939
63713,0.20001982
63714,0.5190398
63715,0.13129075
63716,0.75541383
63717,0.12726253
63718,0.5261856
63719,0.109441616
63720,0.07706033
63721,0.30549997
63722,0.11873753
63723,0.24308306
63724,0.19448665
63725,0.10149378
63726,0.3261655
63727,0.1246891
63728,0.3591765
63729,0.1637275
63730,0.1962398
63731,0.18543927
63732,0.38227397
63733,0.12383654
63734,0.4318892
63735,0.18007928
63736,0.006726273
63737,0.25274557
63738,0.083826184
63739,0.09784275
63740,0.07840435
63741,0.033931226
63742,0.41708365
63743,0.06932302
63744,0.04552109
63745,0.56232065
63746,0.20088989
63747,0.010140094
63748,0.22414723
63749,0.19521542
63750,0.08787428
63751,0.28176656
63752,0.49607837
63753,0.43417895
63754,0.30286586
63755,0.29573995
63756,0.17887329
63757,0.15940931
63758,0.14265332
63759,0.47006822
63760,0.390929
63761,0.13553792
63762,0.05413447
63763,0.105706476
63764,0.23952587
63765,0.24437566
63766,0.29930708
63767,0.20299277
63768,0.2335525
63769,0.33413422
63770,0.1494048
63771,0.072973385
63772,0.15780637
63773,0.18948907
63774,0.3393559
63775,0.26706368
63776,0.19611302
63777,0.5132075
63778,0.053774662
63779,0.06663271
63780,0.39458805
63781,0.21246664
63782,0.72764224
63783,0.33921447
63784,0.5088488
63785,0.44657388
63786,0.042423185
63787,0.22615519
63788,0.09778527
63789,0.17915425
63790,0.122171216
63791,0.22942893
63792,0.6393557
63793,0.29482523
63794,0.6495834
63795,0.30536234
63796,0.37250412
63797,0.30251813
63798,0.45398697
63799,0.039170917
63800,0.13904242
63801,0.11051275
63802,0.1820994
63803,0.45607775
63804,0.41364467
63805,0.43135202
63806,0.08185891
63807,0.013867143
63808,0.1141682
63809,0.033931226
63810,0.08504831
63811,0.33494008
63812,0.517271
63813,0.023043623
63814,0.022532666
63815,0.28223625
63816,0.2387924
63817,0.053095352
63818,0.18996911
63819,0.07322492
63820,0.39400536
63821,0.043685023
63822,0.19219571
63823,0.29244384
63824,0.5550965
63825,0.3795204
63826,0.79365295
63827,0.45279253
63828,0.19092505
63829,0.34174484
63830,0.1080731
63831,0.46727404
63832,0.38823
63833,0.11808857
63834,0.045724604
63835,0.42263135
63836,0.2923116
63837,0.34179193
63838,0.37768245
63839,0.4210136
63840,0.46732733
63841,0.21008106
63842,0.14771785
63843,0.19137888
63844,0.16377246
63845,0.17783958
63846,0.25707266
63847,0.28642732
63848,0.22961897
63849,0.2682796
63850,0.33503896
63851,0.19092505
63852,0.11026522
63853,0.3827792
63854,0.26624382
63855,0.20734134
63856,0.23554422
63857,0.06855718
63858,0.1870572
63859,0.2685865
63860,0.72631836
63861,0.27010158
63862,0.5230973
63863,0.35139722
63864,0.050388977
63865,0.32360417
63866,0.16700642
63867,0.22616638
63868,0.27984837
63869,0.31404203
63870,0.07852556
63871,0.5654265
63872,0.17467988
63873,0.31284717
63874,0.13405256
63875,0.17843987
63876,0.36297593
63877,0.07809876
63878,0.5336729
63879,0.47811243
63880,0.15988953
63881,0.4889032
63882,0.07402941
63883,0.18044338
63884,0.23400861
63885,0.05738213
63886,0.10322567
63887,0.1847998
63888,0.2267788
63889,0.30123284
63890,0.42486855
63891,0.26622877
63892,0.24877699
63893,0.61764616
63894,0.31034458
63895,0.13908339
63896,0.27602428
63897,0.4713393
63898,0.34704256
63899,0.43977877
63900,0.14608166
63901,0.23953657
63902,0.18610847
63903,0.21248552
63904,0.12118094
63905,0.17019989
63906,0.16342139
63907,0.52241105
63908,0.33921447
63909,0.2858145
63910,0.32593206
63911,0.17843987
63912,0.13495418
63913,0.16763377
63914,0.35626885
63915,0.08962957
63916,0.29138505
63917,0.2696859
63918,0.1582513
63919,0.08232937
63920,0.30716565
63921,0.40909064
63922,0.24976175
63923,0.10464792
63924,0.2527052
63925,0.0609295
63926,0.41550636
63927,0.39553604
63928,0.32841423
63929,0.21170837
63930,0.214265
63931,0.1662961
63932,0.30115652
63933,0.22873786
63934,0.54463255
63935,0.18837318
63936,0.1141682
63937,0.36599058
63938,0.24035889
63939,0.24622402
63940,0.058195006
63941,0.3371201
63942,0.09543781
63943,0.17204529
63944,0.35317838
63945,0.10997558
63946,0.061402917
63947,0.10704536
63948,0.24530607
63949,0.05668982
63950,0.19601643
63951,0.06484992
63952,0.035852823
63953,0.07839501
63954,0.25665593
63955,0.06037858
63956,0.20501254
63957,0.28739274
63958,0.29559016
63959,0.32593206
63960,0.21241727
63961,0.2742538
63962,0.32925704
63963,0.2774335
63964,0.32058185
63965,0.20762494
63966,0.3111521
63967,0.33500275
63968,0.2680918
63969,0.6883321
63970,0.40230852
63971,0.31484184
63972,0.18448168
63973,0.21774784
63974,0.50406814
63975,0.16929308
63976,0.3568917
63977,0.045958355
63978,0.20998263
63979,0.28514665
63980,0.07528872
63981,0.26120162
63982,0.18483603
63983,0.13585904
63984,0.7448353
63985,0.3043509
63986,0.17278585
63987,0.17893067
63988,0.22175539
63989,0.095422246
63990,0.089940116
63991,0.24494578
63992,0.059614073
63993,0.28102046
63994,0.099661194
63995,0.23037414
63996,0.21287069
63997,0.59520465
63998,0.3914091
63999,0.2845888
64000,0.39481458
64001,0.08343239
64002,0.21564388
64003,0.22804187
64004,0.14976382
64005,0.26744336
64006,0.33879805
64007,0.10150821
64008,0.36925846
64009,0.25767633
64010,0.2696163
64011,0.24452691
64012,0.37918657
64013,0.22266741
64014,0.16263196
64015,0.26982263
64016,0.18948907
64017,0.37139112
64018,0.010704499
64019,0.18934064
64020,0.13301836
64021,0.5275044
64022,0.037254613
64023,0.19463085
64024,0.3825977
64025,0.13515393
64026,0.30562901
64027,0.21774784
64028,0.18363081
64029,0.164268
64030,0.26931164
64031,0.029069925
64032,0.23480012
64033,0.3309747
64034,0.1646815
64035,0.18444462
64036,0.33981693
64037,0.4298676
64038,0.35712162
64039,0.21799903
64040,0.004498574
64041,0.6240837
64042,0.31846276
64043,0.121221595
64044,0.24428849
64045,0.57832265
64046,0.30808777
64047,0.2328543
64048,0.116721965
64049,0.13878576
64050,0.32222655
64051,0.2479294
64052,0.17636889
64053,0.27833718
64054,0.10322567
64055,0.14721209
64056,0.4973321
64057,0.41061085
64058,0.094741516
64059,0.19755936
64060,0.13874573
64061,0.28706455
64062,0.1872573
64063,0.19321105
64064,0.2091188
64065,0.27652797
64066,0.4991432
64067,0.077741176
64068,0.27037218
64069,0.019904384
64070,0.33921447
64071,0.12118094
64072,0.19071944
64073,0.20954168
64074,0.17089987
64075,0.21515638
64076,0.08288273
64077,0.14362772
64078,0.12944514
64079,0.12702705
64080,0.36643988
64081,0.23554046
64082,0.25776842
64083,0.14772409
64084,0.27933782
64085,0.27759424
64086,0.36533618
64087,0.21724042
64088,0.124155425
64089,0.23729189
64090,0.29673705
64091,0.4309808
64092,0.08180102
64093,0.12514947
64094,0.27476075
64095,0.123815835
64096,0.079596326
64097,0.5438038
64098,0.06071538
64099,0.1848977
64100,0.16802143
64101,0.2955799
64102,0.5390448
64103,0.41150555
64104,0.04854932
64105,0.29612666
64106,0.28830668
64107,0.2063008
64108,0.17785312
64109,0.2390254
64110,0.1476262
64111,0.08973242
64112,0.28848395
64113,0.094704196
64114,0.22187427
64115,0.3297459
64116,0.2918376
64117,0.1962398
64118,0.2641337
64119,0.2565628
64120,0.029229056
64121,0.6470333
64122,0.24116594
64123,0.092618994
64124,0.10707046
64125,0.24220079
64126,0.40051547
64127,0.24311177
64128,0.2936406
64129,0.393371
64130,0.15106766
64131,0.06755207
64132,0.2387149
64133,0.33212587
64134,0.34089035
64135,0.36437735
64136,0.49642068
64137,0.26084226
64138,0.116721965
64139,0.17471796
64140,0.24762827
64141,0.274748
64142,0.32593206
64143,0.30644634
64144,0.09893063
64145,0.33798778
64146,0.26853308
64147,0.214265
64148,0.21094278
64149,0.105208315
64150,0.25707266
64151,0.043541074
64152,0.16763377
64153,0.08534527
64154,0.26800847
64155,0.19788273
64156,0.21761656
64157,0.053599652
64158,0.013867143
64159,0.32349354
64160,0.05059579
64161,0.039170917
64162,0.4208646
64163,0.18500678
64164,0.38325348
64165,0.32382372
64166,0.06462166
64167,0.38439456
64168,0.34763443
64169,0.06585692
64170,0.20198822
64171,0.1067143
64172,0.2564912
64173,0.30379307
64174,0.21559632
64175,0.15876186
64176,0.087574735
64177,0.16460173
64178,0.06823915
64179,0.054704547
64180,0.17446035
64181,0.015131651
64182,0.08415976
64183,0.27108964
64184,0.3878106
64185,0.5001615
64186,0.52127063
64187,0.15191199
64188,0.19046551
64189,0.1979983
64190,0.17519835
64191,0.37533316
64192,0.019866072
64193,0.3827291
64194,0.25558624
64195,0.14894843
64196,0.5312054
64197,0.04930165
64198,0.013361628
64199,0.22259575
64200,0.19922411
64201,0.12326595
64202,0.2425034
64203,0.25324342
64204,0.2397075
64205,0.08193679
64206,0.15730932
64207,0.42824775
64208,0.16453807
64209,0.1329795
64210,0.6757359
64211,0.35780957
64212,0.29038206
64213,0.3325512
64214,0.21988474
64215,0.30700108
64216,0.29279044
64217,0.050975617
64218,0.19117637
64219,0.23650704
64220,0.18075514
64221,0.35405812
64222,0.1193607
64223,0.32193837
64224,0.3209081
64225,0.32522127
64226,0.20700501
64227,0.14888194
64228,0.23454498
64229,0.32018465
64230,0.12216185
64231,0.3927033
64232,0.030605992
64233,0.27266032
64234,0.058000695
64235,0.26532307
64236,0.14061397
64237,0.20150663
64238,0.12249316
64239,0.3623294
64240,0.15551817
64241,0.10967448
64242,0.5176518
64243,0.2858145
64244,0.5387262
64245,0.31023577
64246,0.26704404
64247,0.64246
64248,0.2098354
64249,0.21538734
64250,0.39319322
64251,0.2691063
64252,0.070695415
64253,0.18500678
64254,0.15028158
64255,0.2267788
64256,0.10142825
64257,0.38621044
64258,0.31998235
64259,0.21835725
64260,0.26778665
64261,0.27836397
64262,0.2985531
64263,0.20297918
64264,0.31428608
64265,0.01814173
64266,0.091399804
64267,0.08449452
64268,0.053550474
64269,0.14224425
64270,0.20097607
64271,0.7471242
64272,0.1426313
64273,0.29518354
64274,0.3165423
64275,0.35071325
64276,0.35576734
64277,0.17580266
64278,0.11343062
64279,0.18286593
64280,0.23617044
64281,0.2585305
64282,0.19188994
64283,0.42861238
64284,0.04864519
64285,0.37869474
64286,0.27402472
64287,0.16458978
64288,0.08446127
64289,0.21988474
64290,0.24910982
64291,0.18096864
64292,0.08863083
64293,0.054704547
64294,0.22815958
64295,0.336798
64296,0.18123613
64297,0.214265
64298,0.09912311
64299,0.33008915
64300,0.07801939
64301,0.3201621
64302,0.37920064
64303,0.28176656
64304,0.29343784
64305,0.40754455
64306,0.22554794
64307,0.08076088
64308,0.16166605
64309,0.11767757
64310,0.29462436
64311,0.09340753
64312,0.12357871
64313,0.21094485
64314,0.05880623
64315,0.21899539
64316,0.1049052
64317,0.37431157
64318,0.063912466
64319,0.07825784
64320,0.17890906
64321,0.33075067
64322,0.42323878
64323,0.1189686
64324,0.32753333
64325,0.18955079
64326,0.11686607
64327,0.4318892
64328,0.24162942
64329,0.12966366
64330,0.1998485
64331,0.33798778
64332,0.07376831
64333,0.073389135
64334,0.3167123
64335,0.30931234
64336,0.032630835
64337,0.18023874
64338,0.2267595
64339,0.39276037
64340,0.20250113
64341,0.37444112
64342,0.2704652
64343,0.35330778
64344,0.5034837
64345,0.35908434
64346,0.2836636
64347,0.25281546
64348,0.036792383
64349,0.14489008
64350,0.26219064
64351,0.29872006
64352,0.12634155
64353,0.17624152
64354,0.12688981
64355,0.5136446
64356,0.26247048
64357,0.28684613
64358,0.18748741
64359,0.28684813
64360,0.21411759
64361,0.26214755
64362,0.1899891
64363,0.17558026
64364,0.16802143
64365,0.081542484
64366,0.5757405
64367,0.32714832
64368,0.48626602
64369,0.08526076
64370,0.35802022
64371,0.19258699
64372,0.5861027
64373,0.24601172
64374,0.045888577
64375,0.39328283
64376,0.28491265
64377,0.24717326
64378,0.16082348
64379,0.05246566
64380,0.2339
64381,0.09557143
64382,0.31275702
64383,0.24776523
64384,0.04594973
64385,0.120052814
64386,0.23925412
64387,0.49901253
64388,0.6646338
64389,0.06333378
64390,0.2513266
64391,0.24036281
64392,0.05893961
64393,0.22172983
64394,0.4098621
64395,0.4915873
64396,0.13155665
64397,0.06920907
64398,0.29426613
64399,0.022188956
64400,0.021153653
64401,0.13023728
64402,0.12918253
64403,0.63521177
64404,0.31471103
64405,0.33503896
64406,0.18901661
64407,0.47584993
64408,0.24306948
64409,0.2491177
64410,0.60055196
64411,0.35373244
64412,0.2837734
64413,0.4930611
64414,0.03330012
64415,0.39352378
64416,0.17869265
64417,0.060417686
64418,0.48473635
64419,0.15845914
64420,0.0535912
64421,0.1974539
64422,0.15009098
64423,0.33754343
64424,0.2647593
64425,0.52377295
64426,0.14402442
64427,0.020203141
64428,0.048677765
64429,0.22101282
64430,0.031061511
64431,0.21466807
64432,0.3556527
64433,0.021075577
64434,0.6918225
64435,0.12953362
64436,0.23945738
64437,0.25163546
64438,0.16806155
64439,0.6997961
64440,0.40726545
64441,0.4135733
64442,0.20579277
64443,0.24306948
64444,0.31813166
64445,0.30832073
64446,0.06406855
64447,0.17460094
64448,0.046437535
64449,0.071546465
64450,0.3409641
64451,0.11932401
64452,0.21219607
64453,0.31149417
64454,0.16504313
64455,0.18007699
64456,0.39275116
64457,0.21198912
64458,0.075157925
64459,0.07851212
64460,0.18937328
64461,0.21072881
64462,0.26326478
64463,0.1581086
64464,0.07039621
64465,0.2625054
64466,0.1615057
64467,0.11142139
64468,0.3558824
64469,0.348683
64470,0.1141682
64471,0.29482523
64472,0.23019314
64473,0.14365603
64474,0.04474841
64475,0.3483968
64476,0.24288622
64477,0.22977592
64478,0.37133902
64479,0.035721894
64480,0.2892956
64481,0.15591541
64482,0.03736422
64483,0.22259575
64484,0.18528236
64485,0.026117295
64486,0.34837952
64487,0.117911145
64488,0.07132404
64489,0.06384912
64490,0.17278585
64491,0.36333284
64492,0.054968923
64493,0.20270967
64494,0.3304653
64495,0.25699002
64496,0.60072553
64497,0.7276683
64498,0.1002939
64499,0.2290101
64500,0.2858145
64501,0.3361874
64502,0.32018462
64503,0.4406587
64504,0.1893362
64505,0.20734134
64506,0.10772188
64507,0.1905084
64508,0.13262151
64509,0.071775004
64510,0.17722733
64511,0.17314702
64512,0.21476488
64513,0.18071242
64514,0.16453561
64515,0.2339
64516,0.12240302
64517,0.07846356
64518,0.32513228
64519,0.410425
64520,0.07503452
64521,0.06591023
64522,0.16565032
64523,0.058976144
64524,0.32593206
64525,0.3567276
64526,0.116721965
64527,0.10099951
64528,0.20971213
64529,0.16006759
64530,0.27662897
64531,0.6031677
64532,0.027998706
64533,0.2463641
64534,0.08282981
64535,0.17230466
64536,0.15867652
64537,0.2861157
64538,0.29732355
64539,0.21724042
64540,0.4490166
64541,0.15804641
64542,0.6047448
64543,0.06484131
64544,0.22204122
64545,0.022283059
64546,0.14425634
64547,0.14104608
64548,0.11926388
64549,0.6726975
64550,0.16180629
64551,0.34174484
64552,0.15580608
64553,0.42888957
64554,0.18028107
64555,0.14566
64556,0.54705316
64557,0.078570135
64558,0.2914286
64559,0.18711607
64560,0.13847281
64561,0.36804
64562,0.26993296
64563,0.06842454
64564,0.520258
64565,0.7664535
64566,0.22948511
64567,0.1484399
64568,0.3568917
64569,0.27717412
64570,0.31390047
64571,0.31246692
64572,0.057673417
64573,0.17879549
64574,0.17187305
64575,0.1178824
64576,0.48990786
64577,0.6757359
64578,0.08883947
64579,0.21425751
64580,0.5448332
64581,0.29243597
64582,0.46615824
64583,0.21761656
64584,0.11097243
64585,0.15398091
64586,0.37068588
64587,0.35891068
64588,0.39348894
64589,0.3807301
64590,0.20169058
64591,0.09878634
64592,0.214265
64593,0.08298301
64594,0.1961858
64595,0.26562276
64596,0.35774457
64597,0.2977278
64598,0.41433647
64599,0.24122009
64600,0.09085023
64601,0.24353388
64602,0.25324342
64603,0.04785815
64604,0.3302503
64605,0.20347735
64606,0.18177205
64607,0.08590734
64608,0.69794273
64609,0.27465352
64610,0.26652822
64611,0.2098354
64612,0.067218915
64613,0.09915298
64614,0.11340971
64615,0.21787286
64616,0.17673515
64617,0.06676477
64618,0.4961275
64619,0.16119854
64620,0.3923782
64621,0.2151596
64622,0.49100074
64623,0.26594642
64624,0.0609295
64625,0.15935987
64626,0.11664173
64627,0.2718997
64628,0.281912
64629,0.073253565
64630,0.26834798
64631,0.30697718
64632,0.23570558
64633,0.14886124
64634,0.20710836
64635,0.26139036
64636,0.09249584
64637,0.27403468
64638,0.161129
64639,0.13896382
64640,0.29806507
64641,0.27143857
64642,0.14733973
64643,0.35879734
64644,0.46560088
64645,0.08762617
64646,0.31592622
64647,0.039981153
64648,0.15970394
64649,0.2512946
64650,0.35034332
64651,0.20494841
64652,0.21939045
64653,0.20124178
64654,0.54681295
64655,0.30227596
64656,0.3396455
64657,0.12581517
64658,0.09273836
64659,0.07665729
64660,0.19463085
64661,0.2624067
64662,0.4220059
64663,0.13741553
64664,0.39014146
64665,0.18271151
64666,0.24437036
64667,0.16453807
64668,0.2119781
64669,0.26905796
64670,0.11319932
64671,0.09831181
64672,0.25985458
64673,0.40336972
64674,0.19166157
64675,0.20181859
64676,0.094297245
64677,0.054985452
64678,0.2267788
64679,0.095780075
64680,0.17869265
64681,0.29673705
64682,0.33010727
64683,0.2328543
64684,0.29412803
64685,0.29976165
64686,0.18543927
64687,0.31592622
64688,0.30118585
64689,0.47185415
64690,0.057561364
64691,0.15495782
64692,0.60072553
64693,0.135732
64694,0.19260475
64695,0.21558422
64696,0.2435759
64697,0.3932424
64698,0.3412723
64699,0.04129052
64700,0.2505443
64701,0.14608683
64702,0.2121071
64703,0.16335824
64704,0.2532508
64705,0.016136937
64706,0.083492495
64707,0.04865882
64708,0.29071164
64709,0.2694027
64710,0.34380865
64711,0.21656404
64712,0.3254688
64713,0.3662158
64714,0.18837318
64715,0.123388015
64716,0.06061825
64717,0.2200172
64718,0.17746437
64719,0.1422714
64720,0.09880116
64721,0.5819767
64722,0.30902368
64723,0.28030416
64724,0.050141722
64725,0.17504682
64726,0.44387043
64727,0.26931164
64728,0.4175899
64729,0.45952737
64730,0.029244684
64731,0.076240644
64732,0.32781842
64733,0.16504313
64734,0.18007699
64735,0.24226563
64736,0.22907196
64737,0.3310599
64738,0.16494866
64739,0.1444358
64740,0.19272435
64741,0.33921447
64742,0.29159737
64743,0.2201708
64744,0.35230714
64745,0.54232275
64746,0.24295972
64747,0.2545635
64748,0.21938224
64749,0.25558624
64750,0.042511545
64751,0.6420517
64752,0.085344836
64753,0.1864761
64754,0.12899569
64755,0.39366007
64756,0.28865552
64757,0.07926315
64758,0.31925827
64759,0.49026227
64760,0.29159737
64761,0.08903718
64762,0.1417147
64763,0.2659284
64764,0.22027482
64765,0.56677336
64766,0.25856173
64767,0.53961474
64768,0.12862922
64769,0.1912089
64770,0.2985531
64771,0.25796342
64772,0.65571123
64773,0.25615665
64774,0.04250453
64775,0.31637606
64776,0.076333836
64777,0.2614717
64778,0.39051947
64779,0.22902536
64780,0.19251515
64781,0.25564852
64782,0.45192957
64783,0.10901893
64784,0.44842926
64785,0.039616663
64786,0.27501246
64787,0.20211549
64788,0.36411464
64789,0.42556328
64790,0.123388015
64791,0.15034167
64792,0.1590094
64793,0.29227382
64794,0.3663547
64795,0.41418186
64796,0.30357164
64797,0.31093904
64798,0.040631197
64799,0.26159102
64800,0.24744172
64801,0.33406124
64802,0.26944166
64803,0.1927721
64804,0.1641899
64805,0.32119885
64806,0.12128705
64807,0.19463085
64808,0.6120242
64809,0.2443106
64810,0.22863618
64811,0.5443243
64812,0.23634553
64813,0.31669083
64814,0.06368563
64815,0.4149489
64816,0.27273396
64817,0.25868586
64818,0.2887677
64819,0.16364715
64820,0.20787196
64821,0.2724804
64822,0.25558624
64823,0.108598046
64824,0.39386693
64825,0.30899042
64826,0.37206417
64827,0.25804895
64828,0.20178424
64829,0.17923455
64830,0.028218914
64831,0.25486338
64832,0.30958882
64833,0.4462194
64834,0.5153299
64835,0.01476638
64836,0.108891845
64837,0.23160712
